name,class,level,power,price,date
Yabbadabaddo,taoist,135,261194,350,2026-02-03
M4reekit,arbalist,146,361788,750,2026-02-03
THC ChonGz,arbalist,112,171493,99,2026-02-03
Aelannii,taoist,160,459316,3700,2026-02-03
背包物品约可卖19万金,lancer,90,128879,299,2026-02-03
Indian Boy ツ,taoist,137,341989,700,2026-02-03
공주mhady,taoist,102,149618,85,2026-02-03
Kiramoto,arbalist,135,295104,320,2026-02-03
Deathsmiles,taoist,147,360071,600,2026-02-03
Soturnagold,darkist,137,317920,900,2026-02-03
Axtrindade,sorcerer,112,185718,195,2026-02-03
SUCCUBUS',sorcerer,151,422979,2000,2026-02-03
Peeq Return,arbalist,121,207740,149,2026-02-03
Ocraammm,lionheart,112,188822,95,2026-02-03
FxS丶mUrPh,arbalist,140,304311,520,2026-02-03
6Sp4Lth3horn,taoist,123,191051,1888,2026-02-03
J0K3R ヅ,warrior,141,340250,700,2026-02-03
欣快 JHA,arbalist,148,333428,550,2026-02-03
SaborBuild,arbalist,170,529404,17500,2026-02-03
Chîkî,taoist,135,250549,240,2026-02-03
Sofiia28,sorcerer,131,253270,300,2026-02-03
A c H0,lancer,128,285742,290,2026-02-03
geermstone,arbalist,90,148666,69,2026-02-03
sarangone,sorcerer,86,137291,69,2026-02-03
Erex Shown,darkist,122,204862,150,2026-02-03
NEV1LLE,arbalist,112,176294,359,2026-02-03
・Galaxy・,warrior,162,479559,7500,2026-02-03
FABIOtmz,lionheart,130,258317,239,2026-02-03
愛 BAKI HANMA,arbalist,131,291283,280,2026-02-03
Movicoy,sorcerer,85,115980,120,2026-02-03
TrDFWPTpBtBr,arbalist,151,453848,5800,2026-02-03
DrawBox,arbalist,120,180156,800,2026-02-03
Jukkiya,taoist,126,197068,155,2026-02-03
Kaziyuzu,taoist,104,187374,570,2026-02-03
Yackis,taoist,137,316822,520,2026-02-03
ヅ CHANDLER,taoist,112,182278,100,2026-02-03
5金龙珠5金龙皮3金龙角,taoist,112,165878,3000,2026-02-03
wwinn01,arbalist,111,174476,95,2026-02-03
LH Boke,lionheart,129,250774,240,2026-02-03
Sn0wPrincеss,taoist,82,128155,75,2026-02-03
Buffzera,taoist,131,270019,550,2026-02-03
zSplendorz,lancer,153,397757,2200,2026-02-03
Zoodmail,taoist,122,230128,185,2026-02-03
CHN凝结集团丶白居易,taoist,151,373495,1200,2026-02-03
VRMMOFPS,taoist,82,142722,88,2026-02-03
Alambraw,taoist,113,173510,190,2026-02-03
Larios12,lionheart,151,402154,9550,2026-02-03
aelintao,taoist,144,357635,610,2026-02-03
xxxNebula,arbalist,117,199852,150,2026-02-03
4chan,darkist,99,148986,110,2026-02-03
Belly1,taoist,125,201856,110,2026-02-03
Kalteru,lionheart,123,203086,160,2026-02-03
FW Anyä,taoist,148,371040,1050,2026-02-03
BoBo GH ヅ,taoist,144,331867,800,2026-02-03
BlueFire90,warrior,132,233146,300,2026-02-03
匚卄TEAM,taoist,113,164825,112,2026-02-03
Lilu2025,lionheart,106,177373,100,2026-02-03
대회복도사 쟈쟈,taoist,121,173624,999,2026-02-03
Nobben Tuo,arbalist,125,227241,300,2026-02-03
404HotFound,darkist,141,417651,4800,2026-02-03
ミSalsicha彡,taoist,143,336179,450,2026-02-03
멋있는Chckpoint,warrior,142,339066,650,2026-02-03
Pelatudito,warrior,134,261281,345,2026-02-03
Technológica,darkist,114,168116,99,2026-02-03
Sophiehl,arbalist,145,387991,2487,2026-02-03
名人堂BroLongG,taoist,172,613116,52888,2026-02-03
Balora,darkist,159,445557,5369,2026-02-03
Kaarbaarba,arbalist,111,177908,99,2026-02-03
X3ReforgeX3,taoist,111,173322,438,2026-02-03
Thisukasa,darkist,120,195374,438,2026-02-03
Antdot',lionheart,134,240028,280,2026-02-03
Dannapr,arbalist,70,101930,100,2026-02-03
VINASSOO,sorcerer,141,323347,550,2026-02-03
BossAi22,taoist,100,142811,80,2026-02-03
wqsmmkk,warrior,181,788671,260000,2026-02-03
5555,sorcerer,88,114649,99,2026-02-03
Sula Mylla,taoist,110,178387,100,2026-02-03
Rasgacu FEA,taoist,121,202628,130,2026-02-03
natalia008,darkist,100,168191,160,2026-02-03
Mec Life,taoist,132,311193,330,2026-02-03
VinyBoy,warrior,90,124703,50,2026-02-03
女帝美,taoist,103,162402,99,2026-02-03
Nukе,arbalist,143,384285,1666,2026-02-03
DFlorindaNFT,sorcerer,102,173694,250,2026-02-03
将軍 Arturo,warrior,145,377995,890,2026-02-03
daniloplb 火,sorcerer,97,141852,65,2026-02-03
mR EuMeSmO,warrior,150,363385,850,2026-02-03
HFRUF,arbalist,120,179656,160,2026-02-03
พร่องมันเuย,arbalist,116,167337,120,2026-02-03
Clan Keeper,taoist,121,203802,170,2026-02-03
4SPHE8LEGFRG,arbalist,108,182856,298,2026-02-03
5lDEBRESS,lancer,152,422582,3350,2026-02-03
亗Canee亗,lionheart,121,188613,110,2026-02-03
Potiretamma,sorcerer,124,196247,115,2026-02-03
Mumia Slayer,arbalist,146,350605,780,2026-02-03
77 Baldur,warrior,172,613291,54000,2026-02-03
77 Тhor,lancer,172,600258,51000,2026-02-03
KeithTR,darkist,132,227017,180,2026-02-03
Hikäge,lancer,95,144385,65,2026-02-03
J Luckz,lionheart,127,223305,450,2026-02-03
AlexSouza,warrior,105,154219,80,2026-02-03
LeLucrusi4,lancer,113,155290,80,2026-02-03
theslenderx,lionheart,121,242319,400,2026-02-03
HydroSnakee,sorcerer,141,304923,290,2026-02-03
OrgàsmDonor,warrior,143,341464,500,2026-02-03
Magic Witch,sorcerer,142,243305,300,2026-02-03
magic ray,darkist,85,116350,100,2026-02-03
Cahlie14,taoist,94,133912,400,2026-02-03
锻造二次加四颗石头,arbalist,127,189237,555,2026-02-03
Aestheaa,taoist,144,339248,600,2026-02-03
Sadece Mage,sorcerer,146,332333,500,2026-02-03
Валинда,darkist,71,101667,50,2026-02-03
Kiera Kesh,taoist,130,239628,210,2026-02-03
dhenyi,arbalist,113,189293,488,2026-02-03
Zeraynaヅ,arbalist,148,344096,1200,2026-02-03
Jen Selterツ,warrior,94,138264,238,2026-02-03
L0rdKill,lancer,115,178624,288,2026-02-03
Kraken 三毛,warrior,110,162251,228,2026-02-03
Guanyin108,taoist,101,141940,100,2026-02-03
三套 饰品锻造,arbalist,101,141719,555,2026-02-03
The Swan ツ,sorcerer,116,175995,444,2026-02-03
8LGPETALLPVP,arbalist,151,393973,1999,2026-02-03
juninhx,sorcerer,127,270067,270,2026-02-03
ROY LUTLIIN,warrior,148,365152,699,2026-02-03
juninhx,sorcerer,127,270067,270,2026-02-03
ROY LUTLIIN,warrior,148,365152,699,2026-02-03
Bit Cloud,warrior,95,122532,70,2026-02-03
Higashi,arbalist,119,194407,300,2026-02-03
Le LDB,taoist,131,225731,500,2026-02-03
xYuufax,arbalist,140,305152,400,2026-02-03
PlantaQiKura,darkist,105,162508,100,2026-02-03
melmelmelS2,taoist,101,143503,120,2026-02-03
Seireitou,taoist,145,374486,1250,2026-02-03
Katap0ra,arbalist,103,173042,150,2026-02-03
ALTT FIVE,darkist,103,148738,115,2026-02-03
Kamphorst,sorcerer,136,275040,300,2026-02-03
Yazora,warrior,113,171008,170,2026-02-03
中国龍丶金莲会赚情,lancer,97,145212,228,2026-02-03
双龙眼 2 longan,taoist,92,123965,166,2026-02-03
wteste01,arbalist,91,135563,198,2026-02-03
彡DigimonADV彡,arbalist,101,154664,238,2026-02-03
Karacnoføbia,taoist,144,316267,449,2026-02-03
Gravin0,lancer,121,235679,175,2026-02-03
왕丨Alita,arbalist,133,273975,330,2026-02-03
Acalanatos,warrior,111,190077,149,2026-02-03
Love メ,taoist,142,314115,460,2026-02-03
Vip 01 Mir,arbalist,142,300617,500,2026-02-03
MULASKIN,arbalist,86,126467,80,2026-02-03
双龙角2Longjiao,arbalist,90,113442,80,2026-02-03
xxlaxiusxx,lancer,114,209778,455,2026-02-03
kubone91,sorcerer,98,153070,145,2026-02-03
HN tepメ,warrior,140,343202,800,2026-02-03
Celeny,taoist,111,195262,118,2026-02-03
Mikurb べ,arbalist,150,338689,550,2026-02-03
Koeyeet,arbalist,133,266055,315,2026-02-03
lancHunter,taoist,120,195391,150,2026-02-03
2Sphere4Leg,taoist,95,159651,190,2026-02-03
ThreeForge7L,lancer,125,211643,200,2026-02-03
Miribast,arbalist,119,174339,200,2026-02-03
Walfreneash,warrior,144,331439,900,2026-02-03
ChooseForge,taoist,97,146969,70,2026-02-03
FR4C4V3I4,darkist,97,143824,80,2026-02-03
Para1b1nh4,warrior,75,106982,65,2026-02-03
altd4alt,arbalist,80,103555,100,2026-02-03
9Din9,taoist,133,287767,300,2026-02-03
xCaasiii,lancer,96,125397,60,2026-02-03
Фрося2,arbalist,135,227612,227,2026-02-03
C4NCER1ANA,taoist,139,326424,600,2026-02-03
Elkpoavila,taoist,114,173127,96,2026-02-03
L 0 S E R,warrior,100,166572,150,2026-02-03
BabyDarkist1,darkist,96,146394,29,2026-02-03
丶Mikasa,taoist,148,319707,650,2026-02-03
lovinggg,warrior,90,117942,20000,2026-02-03
石弓 弥子,arbalist,106,168958,130,2026-02-03
TuViejoo,lancer,106,167828,100,2026-02-03
TuVieja ッ,taoist,105,164518,100,2026-02-03
Scale Forj,taoist,98,129144,130,2026-02-03
TRN Morgana,taoist,145,318932,610,2026-02-03
Porrrrsch3,darkist,71,101647,98,2026-02-03
Naty Hollow,sorcerer,90,113597,89,2026-02-03
공주1,darkist,84,103962,199,2026-02-03
92 azenka,darkist,82,100805,90,2026-02-03
162 minner,darkist,82,101244,95,2026-02-03
juwGeyrU,darkist,82,100435,123,2026-02-03
Asi262,darkist,81,101116,95,2026-02-03
Ⓢⓗⓘⓝⓨ,sorcerer,103,128954,99,2026-02-03
Bugallow,taoist,142,291373,550,2026-02-03
Teta Jenny,taoist,162,445769,16888,2026-02-03
Sergio122,sorcerer,80,105670,58,2026-02-03
JhàZ,taoist,143,362874,1050,2026-02-03
sardinavieja,darkist,111,174113,99,2026-02-03
yxr02hz,taoist,133,264989,299,2026-02-03
OhhhMyKaLL,warrior,113,169068,100,2026-02-03
生命皇后 ⓅⒶⒸⒽⓎ,taoist,131,209359,160,2026-02-03
Leogolo,sorcerer,153,379191,2099,2026-02-03
Powder ツ,arbalist,138,300633,500,2026-02-03
Disay,sorcerer,132,276372,2000,2026-02-03
麻辣炒饭丶Humba,warrior,146,380950,2000,2026-02-03
Moshu S,sorcerer,132,273827,650,2026-02-03
WaterChi,taoist,142,326870,1650,2026-02-03
Boechatntc2,arbalist,131,199934,200,2026-02-03
aw666,darkist,132,196246,200,2026-02-03
Yunig,taoist,150,348576,2100,2026-02-03
카타Kuri,lancer,140,313384,500,2026-02-03
Bebezola,arbalist,125,218557,1500,2026-02-03
CalmAssassin,arbalist,151,392591,2800,2026-02-03
Hightatk,arbalist,136,293520,400,2026-02-03
风暴丨韭皇,arbalist,118,171583,118,2026-02-03
rosalinda32,taoist,90,126793,85,2026-02-03
AvEEE,lancer,96,142493,69,2026-02-03
THE'ファントム,arbalist,133,267117,320,2026-02-03
V kanjen8855,taoist,152,447110,9500,2026-02-03
Néstor,warrior,111,161333,95,2026-02-03
BloodSpellz,sorcerer,101,128232,88,2026-02-03
HardenX,sorcerer,116,155245,100,2026-02-03
ST Nando,taoist,94,129246,168,2026-02-03
アサダ シノ III,arbalist,101,149325,149,2026-02-03
R4taZan4,taoist,90,118194,54,2026-02-03
StepBruuuu,sorcerer,90,122122,59,2026-02-03
